,Daily average,weekly average,monthly average,long term average,mid term average,short term average
2019-05-28,0.09560178571428571,0.8930462804829139,2.461474831686359,,5.553468635073214,0.8930462804829139
2019-05-29,0.21471186440677967,0.9105980693456952,2.4783711389645324,,5.5249852230949115,0.9105980693456952
2019-05-30,0.18142321428571428,0.8335000495350071,2.504944866609825,,5.509348466667381,0.8335000495350071
2019-05-31,0.41952366412213743,0.8083990405260952,2.5468971804140934,,5.505670367867393,0.8083990405260952
2019-06-01,0.33969696969696966,0.876102800003202,2.611457633078852,,5.504537085203495,0.876102800003202
2019-06-02,0.10524615384615385,0.9503413324051238,2.6765828649141254,,5.497214734966046,0.9503413324051238
2019-06-03,0.33775333333333335,1.0786815909975218,2.727932152739161,,5.489158067445177,1.0786815909975218
2019-06-04,0.18407924528301886,1.0925603844051615,2.7880115641408616,,5.476201077606967,1.0925603844051615
2019-06-05,0.120994,0.9907396393928879,2.8426790366178194,,5.463196593452443,0.9907396393928879
2019-06-06,0.039529729729729735,0.8998562159916647,2.901339332663606,,5.451723263748346,0.8998562159916647
2019-06-07,0.0871452380952381,0.7072382390190126,2.965738322358023,,5.439737442604757,0.7072382390190126
2019-06-08,0.3260142857142857,0.6089651268639571,3.023364169314592,,5.432673736738788,0.6089651268639571
2019-06-09,0.24731333333333333,0.5969475904664773,3.071663052491734,,5.429615411169601,0.5969475904664773
2019-06-10,0.33658863636363634,0.6756238867565801,3.108902838723816,,5.432972589153571,0.6756238867565801
2019-06-11,-0.11559126984126984,0.7662680798720798,3.1298386569990178,,5.442920166073788,0.7662680798720798
2019-06-12,0.0716943661971831,0.7578485330004873,3.136875378722167,12.40674390380645,5.454709688353504,0.7578485330004873
2019-06-13,0.1474144927536232,0.6928744426506337,3.141739812971377,12.35909920260228,5.465197388573509,0.6928744426506337
2019-06-14,0.19260918367346938,0.5176407624697618,3.136467555382206,12.312880553934434,5.48209578613016,0.5176407624697618
2019-06-15,0.23520666666666667,0.4807906934000009,3.1110719442398675,12.2680532301487,5.506337549745557,0.4807906934000009
2019-06-16,0.13646666666666668,0.5237136793268867,3.0566603113414073,12.225401165395153,5.531110550738482,0.5237136793268867
2019-06-17,0.271998275862069,0.6227573211758115,3.0037312290554232,12.18586350575553,5.548911581880077,0.6227573211758115
2019-06-18,0.23573614457831327,0.7685775664234888,2.9614341880339925,12.150829483443111,5.5549268653658626,0.7685775664234888
2019-06-19,0.1691413793103448,0.8101820057051018,2.9132114495139416,12.113819176494312,5.560684601965446,0.8101820057051018
2019-06-20,0.25402714285714284,0.8649834889169629,2.87260149067016,12.071541705000623,5.571888143386138,0.8649834889169629
2019-06-21,0.08934942528735633,0.8429768137080341,2.8383046147089472,12.027403556213851,5.591548775520369,0.8429768137080341
2019-06-22,0.2807941176470588,0.821452891540081,2.811423738142211,11.983628358528424,5.620173298948906,0.821452891540081
2019-06-23,0.098232,0.7987179463836219,2.7831475805499117,11.94226187402576,5.6471574157337745,0.7987179463836219
2019-06-24,0.21990454545454546,0.7380622328288948,2.746355544614334,11.903017292282852,5.665758006983851,0.7380622328288948
2019-06-25,0.1342578947368421,0.734295849280217,2.7021693475942254,11.864510492617285,5.676700245848229,0.734295849280217
2019-06-26,0.08857586206896552,0.6712104085698295,2.665298525440228,11.825226272638801,5.683424515780701,0.6712104085698295
2019-06-27,0.13533599999999998,0.6351283126870283,2.6485753591960197,11.785478969471656,5.691900474163355,0.6351283126870283
2019-06-28,0.08973428571428571,0.5750343012198115,2.635091066882934,11.747027446219134,5.69847091589511,0.5750343012198115
2019-06-29,0.3433285714285714,0.5559808415631555,2.626578460669222,11.711977065861099,5.702229219021732,0.5559808415631555
2019-06-30,0.30307727272727275,0.6386072984655997,2.6311232218516243,11.683198423546777,5.7000821453727255,0.6386072984655997
2019-07-01,0.21527894736842107,0.7319434922101492,2.6534756559422976,11.653972188044921,5.689126955851981,0.7319434922101492
2019-07-02,0.2589144927536232,0.900117302649598,2.6792349793198933,11.622529362718144,5.681640151172432,0.900117302649598
2019-07-03,0.25206883116883116,0.9932085088511793,2.702944768371528,11.591032052776171,5.676872648589335,0.9932085088511793
2019-07-04,0.05812258064516129,0.9714356893676561,2.727396855511597,11.554297677155427,5.670915659340174,0.9714356893676561
2019-07-05,0.11605081967213114,0.9048701011179551,2.7396125960271784,11.515664823499508,5.663747306992658,0.9048701011179551
2019-07-06,0.2838,0.8022308379200137,2.7476157169798547,11.478351114458853,5.662782139530678,0.8022308379200137
2019-07-07,0.19318695652173914,0.7076860411252347,2.751064665881793,11.444246352353193,5.669825232262119,0.7076860411252347
2019-07-08,0.13672222222222222,0.6940298277452486,2.7540141636923767,11.414153385255496,5.671836747053397,0.6940298277452486
2019-07-09,0.15501451612903225,0.7149215704035603,2.7645900370526215,11.386787795414458,5.66448208938651,0.7149215704035603
2019-07-10,0.15776380368098158,0.6980828871705231,2.781444424050339,11.361486695392147,5.647342978981306,0.6980828871705231
2019-07-11,0.12448505747126437,0.6787891978366405,2.8002181015168226,11.338872362576288,5.63032690469815,0.6787891978366405
2019-07-12,0.10483389830508474,0.631873517129208,2.810245056583117,11.317984764154227,5.6221355768486605,0.631873517129208
2019-07-13,0.25429285714285715,0.6000364975610066,2.824541846415085,11.298572982391086,5.618231896576165,0.6000364975610066
2019-07-14,0.08100357142857142,0.5805184690094572,2.832478449270813,11.283611840554459,5.6110514629957295,0.5805184690094572
2019-07-15,0.04847142857142857,0.5591725079955677,2.8158976908608215,11.271802266562728,5.594608039401968,0.5591725079955677
2019-07-16,0.01508181818181818,0.5233606079301457,2.779267403780671,11.260848947080019,5.571439513503337,0.5233606079301457
2019-07-17,0.14412666666666668,0.43518757499221994,2.7299466682716247,11.245845018091098,5.546073927983414,0.43518757499221994
2019-07-18,0.12145098039215686,0.3763164523582931,2.6723374467510546,11.22610690236157,5.519830585764053,0.3763164523582931
2019-07-19,0.12415,0.355368379806468,2.6157314145855786,11.205359826241738,5.491868287561359,0.355368379806468
2019-07-20,0.3819347826086957,0.448571568392179,2.578488932558156,11.186559883397972,5.465157807641336,0.448571568392179
2019-07-21,-0.16433333333333333,0.49220130459693756,2.533288996466587,11.171387859895301,5.433412522567621,0.49220130459693756
2019-07-22,0.16485535714285715,0.536570282748475,2.4686454488317,11.159858888627431,5.3910992593687475,0.536570282748475
2019-07-23,0.08277777777777778,0.5516765624873138,2.4028965976994723,11.149272250850071,5.347036252817071,0.5516765624873138
2019-07-24,0.1509641221374046,0.4173269360016106,2.3360945788561516,11.13429717948895,5.305815098787865,0.4173269360016106
2019-07-25,0.136814598540146,0.4353792924842771,2.2698387107211273,11.114957523257258,5.267448453208017,0.4353792924842771
2019-07-26,0.255457967032967,0.4652312072517961,2.2052697959219185,11.093770688528148,5.235502262197896,0.4652312072517961
2019-07-27,0.3309149253731343,0.5674604644737098,2.1524224425534544,11.074006770428891,5.210743957457852,0.5674604644737098
2019-07-28,0.18182448979591836,0.7351474787280746,2.100226962184572,11.057063957916984,5.192200860948839,0.7351474787280746
2019-07-29,0.15630818181818182,0.8324209058335788,2.0513849042028274,11.042633518208842,5.171460131706837,0.8324209058335788
2019-07-30,0.13873684210526316,0.8778633992346291,2.0252928751570582,11.024970198989006,5.144105739365165,0.8778633992346291
2019-07-31,0.08609636363636364,0.8000669653026481,2.0197369438556505,10.999332350293553,5.115873703679648,0.8000669653026481
2019-08-01,0.05861578947368421,0.6837532643754798,2.024197300005413,10.971078922622594,5.081662807934277,0.6837532643754798
2019-08-02,0.056600000000000004,0.5376391221742571,2.031825783464458,10.941313043646455,5.039722722669049,0.5376391221742571
2019-08-03,0.3570388888888889,0.4752807729008669,2.0472085449207906,10.910533255544545,5.003034114801772,0.4752807729008669
2019-08-04,0.1471818181818182,0.489398427698033,2.051465457782809,10.882359583450452,4.97402795946315,0.489398427698033
2019-08-05,0.17950714285714287,0.5645410959216224,2.0654336000501723,10.858550598895656,4.9398136549816005,0.5645410959216224
2019-08-06,0.12277391304347826,0.6811542878606266,2.105342541144313,10.838118479736872,4.896849052344754,0.6811542878606266
2019-08-07,0.20150909090909092,0.704309518608775,2.150549012666963,10.815762708362351,4.855178185879143,0.704309518608775
2019-08-08,0.2673675,0.7422398061751052,2.205526468503945,10.78986621078853,4.821152831634434,0.7422398061751052
2019-08-09,0.13228235294117646,0.738141057916579,2.2650662820541307,10.760376305444776,4.793094063773361,0.738141057916579
2019-08-10,0.4618090909090909,0.8022576258635865,2.3276659347328597,10.736392894758422,4.769211814046757,0.8022576258635865
2019-08-11,0.13905,0.8896418705782708,2.378846662807361,10.722974572149763,4.746968302248695,0.8896418705782708
2019-08-12,0.0929060606060606,0.903364334989925,2.4155475237390607,10.710966414493742,4.720271647261647,0.903364334989925
2019-08-13,0.10147916666666668,0.9211922003119428,2.4473622617579593,10.697751985919409,4.691305259717215,0.9211922003119428
2019-08-14,0.06331724137931034,0.7546383087851128,2.4693163784501593,10.681726769181022,4.667899909812548,0.7546383087851128
2019-08-15,0.2706438596491228,0.636597654897836,2.489532093018974,10.664063135000317,4.6541366922554745,0.636597654897836
2019-08-16,0.17365,0.582358345707529,2.5202170755303723,10.645169304876656,4.6492791719064135,0.582358345707529
2019-08-17,0.35417,0.5989925414191828,2.569667593645487,10.623708170278345,4.652828303662732,0.5989925414191828
2019-08-18,0.011533333333333331,0.7023037225017874,2.611918996292191,10.60272746372392,4.6610337503596755,0.7023037225017874
2019-08-19,0.22390000000000002,0.7610304737598307,2.645272955665583,10.582775080281744,4.663346401894677,0.7610304737598307
2019-08-20,0.10198695652173914,0.7816554792998238,2.674963931162947,10.563966942260276,4.669560063864938,0.7816554792998238
2019-08-21,0.1135918918918919,0.6789632494794566,2.6917061986743738,10.543945091291882,4.685518364897348,0.6789632494794566
2019-08-22,0.04963783783783784,0.5987431227967097,2.70052502807731,10.521744873461634,4.7022598255553545,0.5987431227967097
2019-08-23,0.20263548387096775,0.5248928319939856,2.6942859254737725,10.499052462614245,4.720716720668907,0.5248928319939856
2019-08-24,0.32921904761904763,0.5257663248351537,2.688724607746408,10.477972546776083,4.744347941287898,0.5257663248351537
2019-08-25,0.03803913043478261,0.5678961543390716,2.668874885216591,10.459583657739294,4.764738275302114,0.5678961543390716
2019-08-26,0.24907200000000002,0.6503583982574039,2.6380840240541983,10.44374414259513,4.774099896111188,0.6503583982574039
2019-08-27,0.14470222222222223,0.7236534557958079,2.6220465467644423,10.429778458003176,4.776684278213569,0.7236534557958079
2019-08-28,0.28703061224489795,0.7295933817163474,2.618712237859213,10.41378015761219,4.78241083278898,0.7295933817163474
2019-08-29,0.19588333333333333,0.7938825487258017,2.6303234674009737,10.392709086916113,4.797124549729177,0.7938825487258017
2019-08-30,0.17865833333333334,0.7907097585280489,2.6396497859544494,10.37004991056764,4.819225457924026,0.7907097585280489
2019-08-31,0.36842444444444444,0.8579508392980381,2.6424163448942437,10.34924483251059,4.853523897980202,0.8579508392980381
2019-09-01,0.2581230769230769,0.9285121450811094,2.6347203475287446,10.329629376534761,4.9029406591420885,0.9285121450811094
2019-09-02,0.4195888888888889,1.015538789028432,2.639022489764387,10.316009201289248,4.9550345136347795,1.015538789028432
2019-09-03,0.3163794117647059,1.1545991192502643,2.668968710035282,10.308646632746798,5.00549003957463,1.1545991192502643
2019-09-04,0.11735277777777778,1.1749609772498744,2.702536504890776,10.300679216563646,5.058948983633422,1.1749609772498744
2019-09-05,0.06929411764705883,1.155342479260935,2.7380299748962122,10.28845789682313,5.113392456694637,1.155342479260935
2019-09-06,0.15825652173913043,1.0144645005956676,2.781035917697622,10.274255306035643,5.166317493259602,1.0144645005956676
2019-09-07,0.2766969696969697,0.8292356418056227,2.8373513084632855,10.261256283306382,5.2157248139573875,0.8292356418056227
2019-09-08,0.07942916666666668,0.6972937969044667,2.8834022634397765,10.248244993510694,5.262958880493363,0.6972937969044667
2019-09-09,0.1379142857142857,0.629714233839122,2.932017169753718,10.233733485125773,5.298716437459877,0.629714233839122
2019-09-10,0.21274,0.6410886321264343,2.993208446592786,10.220091880050164,5.324111578754271,0.6410886321264343
2019-09-11,0.11771363636363637,0.6226378075973472,3.0468950985160306,10.206021524495728,5.353267857891985,0.6226378075973472
2019-09-12,0.2887205882352941,0.6659907412381949,3.0918268765371866,10.19098439471847,5.388306807006786,0.6659907412381949
2019-09-13,0.2806888888888889,0.7278822836558866,3.129037921025469,10.179954238082932,5.429500617138785,0.7278822836558866
2019-09-14,0.30707307692307695,0.7997362257391301,3.1720036232973188,10.175065271063437,5.470417644112596,0.7997362257391301
2019-09-15,0.6100111111111111,1.0344103698425757,3.223876408640094,10.179547679387863,5.514463086979478,1.0344103698425757
2019-09-16,0.1990851851851852,1.1943528077913372,3.2785432357682445,10.19215647766256,5.558825762235612,1.1943528077913372
2019-09-17,0.23042285714285715,1.30603508700994,3.314536311030976,10.208092965853337,5.602250143425971,1.30603508700994
2019-09-18,0.06116296296296296,1.332656568507745,3.31903213803144,10.221485934157242,5.651121256883793,1.332656568507745
2019-09-19,0.1669820512820513,1.1254464163614164,3.3130802180879635,10.234545614906864,5.696558579516231,1.1254464163614164
2019-09-20,0.0600625,0.9058894436813186,3.3094392851060195,10.250369352974932,5.738602716786408,0.9058894436813186
2019-09-21,0.4048,0.7424932646520146,3.3115647171559885,10.26931834712102,5.787080790314274,0.7424932646520146
2019-09-22,0.12417272727272728,0.6563270551901801,3.3107347847429347,10.293555101848659,5.839861663571639,0.6563270551901801
2019-09-23,0.18267741935483872,0.6848419527038075,3.314119932509558,10.320484434675782,5.884824533567761,0.6848419527038075
2019-09-24,0.1560457142857143,0.7721083250851598,3.32654822717393,10.347353769375555,5.929728725948978,0.7721083250851598
2019-09-25,0.14685172413793104,0.7512933427867091,3.3352665217526316,10.369413734588209,5.9798837194962005,0.7512933427867091
2019-09-26,0.2066608695652174,0.7353479549839398,3.3468641344379364,10.388459928246593,6.031350439117219,0.7353479549839398
2019-09-27,0.11635666666666666,0.6988985369909306,3.3565244778399452,10.407863515835784,6.079445234386768,0.6988985369909306
2019-09-28,0.5093068965517241,0.7267686109929953,3.36517677306023,10.43257144003979,6.126788041256071,0.7267686109929953
2019-09-29,0.32988125,0.8648831354260945,3.375102597666995,10.466852217317868,6.179379815108044,0.8648831354260945
2019-09-30,0.2314,0.9885604068947669,3.3608349439974092,10.507106328490298,6.22550205308592,0.9885604068947669
2019-10-01,0.2516243243243243,1.1626347809498967,3.329613265431131,10.5531570416007,6.2607100422481805,1.1626347809498967
2019-10-02,0.18980769230769232,1.168519058377516,3.3070625167911154,10.600340978190028,6.287578814308727,1.168519058377516
2019-10-03,0.15910270270270271,1.0859513175152937,3.301235336666178,10.644571099997291,6.304134161382168,1.0859513175152937
2019-10-04,0.1737948717948718,0.9827975119930938,3.305752814392909,10.687468249989124,6.317224877729806,0.9827975119930938
2019-10-05,0.3337195652173913,0.8663506022797464,3.3182726997820726,10.73061229408959,6.337590622445162,0.8663506022797464
2019-10-06,0.19079200000000002,0.8300245705504836,3.3248704919913568,10.776165547199417,6.364517922000478,0.8300245705504836
2019-10-07,-0.010232142857142853,0.7940594642555839,3.3167205473350907,10.82018658609567,6.387770712642122,0.7940594642555839
2019-10-08,0.08859615384615385,0.7511959605247868,3.302596931148741,10.86306567728195,6.4071195298038175,0.7511959605247868
2019-10-09,0.16234189189189188,0.644964228239348,3.281501155990321,10.89997603950623,6.43330739004595,0.644964228239348
2019-10-10,0.18945689655172415,0.5381526431687631,3.263627320742256,10.929437932588693,6.463684405420153,0.5381526431687631
2019-10-11,0.10403695652173912,0.5022420443328603,3.2429842288952155,10.959305580594592,6.491803798143559,0.5022420443328603
2019-10-12,0.42244375,0.5710930240225986,3.2319037990034074,10.993154344670515,6.518389815610242,0.5710930240225986
2019-10-13,0.17904545454545454,0.6869643127071022,3.218142420952693,11.032834044069721,6.538766944049309,0.6869643127071022
2019-10-14,0.08878666666666667,0.7780018197824106,3.1769549693660006,11.072276937239666,6.549581893998658,0.7780018197824106
2019-10-15,0.1528813953488372,0.8526831617197729,3.1369738427809644,11.10973270778665,6.54126006970794,0.8526831617197729
2019-10-16,0.20321166666666668,0.7890945837853405,3.103630739851367,11.145590040687447,6.520700253240937,0.7890945837853405
2019-10-17,0.1492777777777778,0.713888195995598,3.0669254187053845,11.181663709435453,6.497793381659295,0.713888195995598
2019-10-18,0.07902051282051283,0.6614078272155817,3.024288874915512,11.219242379400956,6.4728958431396535,0.6614078272155817
2019-10-19,0.4222821428571429,0.664066535605867,2.9837740818232237,11.25842859362295,6.454179964348501,0.664066535605867
2019-10-20,-0.03930555555555555,0.6609039592739302,2.9297590308829067,11.300297828123352,6.437871857776537,0.6609039592739302
2019-10-21,0.1364404255319149,0.6619739640724469,2.859509787927308,11.343414575358455,6.410407744533005,0.6619739640724469
2019-10-22,0.03929811320754717,0.6555549074292608,2.800713596695926,11.386442392933354,6.37244473805452,0.6555549074292608
2019-10-23,0.021947540983606552,0.48170201344061386,2.748962998092567,11.424067702436613,6.334138396449802,0.48170201344061386
2019-10-24,0.2237855072463768,0.4342511907080057,2.6999650691690213,11.459476765680934,6.294757804161796,0.4342511907080057
2019-10-25,0.09237796610169492,0.3789940911793084,2.648149251408294,11.494601271213151,6.255335207322718,0.3789940911793084
2019-10-26,0.32532500000000003,0.40517431325196557,2.6024743621028295,11.528519316806806,6.217653477165598,0.40517431325196557
2019-10-27,0.11239259259259259,0.5540494486952534,2.5470585966567314,11.562498318907126,6.183695336251747,0.5540494486952534
2019-10-28,0.2009320754716981,0.6314384604943885,2.482843158617025,11.596426509516318,6.142152386791323,0.6314384604943885
2019-10-29,0.1977298245614035,0.7461810517660056,2.442033914049341,11.631754156682135,6.085523225224165,0.7461810517660056
2019-10-30,0.12907301587301587,0.7403539253077636,2.4147162683617687,11.6646387265563,6.024749448960554,0.7403539253077636
2019-10-31,0.13785555555555556,0.7182812766880157,2.388657515064926,11.69356343686893,5.962766130099392,0.7182812766880157
2019-11-01,0.2311860465116279,0.70948547877192,2.3661152527617597,11.716853222867028,5.903514303481823,0.70948547877192
2019-11-02,0.16130967741935484,0.6652466794553851,2.353066641716754,11.732599113222973,5.851439864106979,0.6652466794553851
2019-11-03,0.09366785714285715,0.6612195864880563,2.326193690595231,11.746573036705161,5.799747334317296,0.6612195864880563
2019-11-04,0.09253709677419354,0.6394971380846465,2.296912946684579,11.762962777850591,5.737351854116234,0.6394971380846465
2019-11-05,0.15796610169491526,0.5919062107170759,2.2869903702317202,11.780396778149703,5.665440219038844,0.5919062107170759
2019-11-06,0.139836,0.5480519007801788,2.281297289824156,11.79549437725859,5.59972251527555,0.5480519007801788
2019-11-07,0.2548143939393939,0.5533355147249558,2.2872883126347956,11.810551780042667,5.543905619984336,0.5533355147249558
